genre,release_year,duration_minutes
-0.11739309168291891,0.659823678122937,0.39662157167566164
0.690787890339564,0.7732004890641381,-1.335254771961544
-0.3867867523570799,0.7732004890641381,-1.3549351849574214
0.017303738654161578,0.7732004890641381,-1.3549351849574214
0.690787890339564,0.7732004890641381,-1.335254771961544
2.711240345395771,0.7732004890641381,-1.3549351849574214
-0.9255740737054019,0.7732004890641381,0.41630198467153895
0.15200056899124206,-2.401350217289493,1.0854360265313685
-1.0602709040424823,0.7732004890641381,-1.1974918809904025
-0.5214835826941604,0.7732004890641381,0.6721473536179443
-0.3867867523570799,0.7732004890641381,-1.3549351849574214
-0.3867867523570799,0.7732004890641381,-1.3549351849574214
0.15200056899124206,0.7732004890641381,1.1247968525231231
-0.9255740737054019,0.7732004890641381,0.41630198467153895
-1.0602709040424823,0.7732004890641381,-1.3549351849574214
2.576543515058691,0.7732004890641381,-1.2958939459697894
-0.11739309168291891,0.659823678122937,-0.0560279272295171
-0.3867867523570799,0.659823678122937,-1.335254771961544
3.250027666744093,0.7732004890641381,0.475343223659171
0.690787890339564,0.7732004890641381,-1.3549351849574214
-0.3867867523570799,0.7732004890641381,-1.3549351849574214
0.690787890339564,0.4330700562405348,-1.276213532973912
-0.5214835826941604,-2.0612197844658895,1.7939308943829526
-0.9255740737054019,0.7732004890641381,-0.1741104052047811
-0.5214835826941604,-1.8344661625834873,1.8923329593623393
0.017303738654161578,0.7732004890641381,-1.335254771961544
-0.5214835826941604,-1.9478429735246883,1.51840511244067
-0.5214835826941604,-0.473944431289074,0.652466940622067
0.28669739932832256,-0.1338139984654707,0.534384462646803
3.250027666744093,-0.1338139984654707,0.711508179609699
0.15200056899124206,0.7732004890641381,0.8099102445890857
2.576543515058691,0.7732004890641381,-1.3549351849574214
-1.0602709040424823,0.659823678122937,-1.3155743589656665
0.690787890339564,0.7732004890641381,-1.3549351849574214
0.8254847206766446,0.659823678122937,-1.3549351849574214
0.15200056899124206,0.7732004890641381,0.7902298315932084
-1.4643613950537238,0.7732004890641381,0.6918277666138217
0.8254847206766446,0.4330700562405348,-1.3549351849574214
-1.4643613950537238,0.3196932452993337,0.5147040496509256
0.8254847206766446,0.7732004890641381,-1.3155743589656665
0.8254847206766446,0.7732004890641381,-1.3549351849574214
-1.4643613950537238,-4.442132814231113,1.065755613535491
0.15200056899124206,-4.102002381407509,0.9083123095684724
-1.4643613950537238,-3.535118326701504,0.5540648756426804
-1.4643613950537238,-3.0816110829366994,0.41630198467153895
-0.11739309168291891,0.7732004890641381,-0.9219660990481199
-1.4643613950537238,-0.2471908094066718,0.888631896572595
0.690787890339564,0.659823678122937,-1.3549351849574214
0.15200056899124206,-1.4943357297598838,1.0263947875437365
0.690787890339564,0.7732004890641381,-1.335254771961544
0.690787890339564,-0.0204371875242696,-1.3549351849574214
-1.4643613950537238,-1.3809589188186828,0.5737452886385577
-1.4643613950537238,-1.2675821078774816,0.5737452886385577
-1.4643613950537238,-1.1542052969362806,0.357260745683907
-1.4643613950537238,-1.4943357297598838,0.593425701634435
1.3642720420249665,0.7732004890641381,-1.2565331199780345
-1.4643613950537238,-0.3605676203478729,0.6327865276261897
-1.4643613950537238,-0.7006980531714762,0.45566281066329367
-1.4643613950537238,-0.5873212422302752,0.5147040496509256
-1.4643613950537238,-0.8140748641126773,0.49502363665504834
-1.4643613950537238,-0.473944431289074,0.29821950669627495
-1.4643613950537238,-1.0408284859950796,0.534384462646803
-1.4643613950537238,-0.9274516750538784,0.49502363665504834
-1.4643613950537238,-1.1542052969362806,0.2588586807045203
